127.0.0.1 - - [24/Feb/2020:14:45:01 -0500] GET /throttle/data/v1/keyTemplates HTTP/1.1 200 12 - - 2.741
127.0.0.1 - - [24/Feb/2020:14:45:01 -0500] GET /throttle/data/v1/revokedjwt HTTP/1.1 200 12 - - 2.743
127.0.0.1 - - [24/Feb/2020:14:45:01 -0500] GET /throttle/data/v1/block HTTP/1.1 200 68 - - 2.746
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:45:14 -0500] GET /carbon HTTP/1.1 302 - - Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.060
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:30:59 -0500] GET /api/am/store/v1.0/apis/2a3811af-0ada-4c74-ac63-c65d42cf82ca/ratings?limit=25&offset=0 HTTP/1.1 200 263 https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.022
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /api/am/store/v1.0/apis/304ad494-308a-479b-ae7a-5ac64beffe60 HTTP/1.1 200 2295 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.018
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /api/am/store/v1.0/subscriptions?apiId=304ad494-308a-479b-ae7a-5ac64beffe60&offset=0&limit=25 HTTP/1.1 200 50 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.026
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /devportal/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.011
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /api/am/store/v1.0/applications?limit=25&offset=0 HTTP/1.1 200 565 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.021
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /devportal/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /api/am/store/v1.0/apis/304ad494-308a-479b-ae7a-5ac64beffe60/thumbnail HTTP/1.1 204 - https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.011
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /api/am/store/v1.0/apis/304ad494-308a-479b-ae7a-5ac64beffe60/ratings?limit=25&offset=0 HTTP/1.1 200 136 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.018
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /api/am/store/v1.0/apis/304ad494-308a-479b-ae7a-5ac64beffe60/ratings?limit=25&offset=0 HTTP/1.1 200 136 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.018
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /api/am/store/v1.0/apis/304ad494-308a-479b-ae7a-5ac64beffe60/swagger HTTP/1.1 200 1049 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.025
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /api/am/store/v1.0/apis/304ad494-308a-479b-ae7a-5ac64beffe60/comments?limit=25&offset=0 HTTP/1.1 201 50 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.015
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /api/am/store/v1.0/sdk-gen/languages HTTP/1.1 200 51 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.009
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /api/am/store/v1.0/apis/304ad494-308a-479b-ae7a-5ac64beffe60/documents?limit=25&offset=0 HTTP/1.1 200 103 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.017
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /api/am/store/v1.0/apis/304ad494-308a-479b-ae7a-5ac64beffe60/documents?limit=25&offset=0 HTTP/1.1 200 103 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.019
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /devportal/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /devportal/site/public/images/overview/comments.svg HTTP/1.1 200 1201417 https://localhost:9443/devportal/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.269
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /devportal/site/public/images/overview/documents.svg HTTP/1.1 200 1199064 https://localhost:9443/devportal/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.194
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /devportal/site/public/images/sdks/android.svg HTTP/1.1 200 1521 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.019
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /devportal/site/public/images/sdks/java.svg HTTP/1.1 200 2633 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.017
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:01 -0500] GET /devportal/site/public/images/sdks/javascript.svg HTTP/1.1 200 79025 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.025
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:04 -0500] GET /api/am/store/v1.0/apis/304ad494-308a-479b-ae7a-5ac64beffe60 HTTP/1.1 200 2295 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60/test Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.027
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:04 -0500] GET /devportal/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60/test Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.004
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:04 -0500] GET /devportal/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60/test Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:04 -0500] GET /api/am/store/v1.0/apis/304ad494-308a-479b-ae7a-5ac64beffe60/swagger?environmentName=Production%20and%20Sandbox HTTP/1.1 200 1049 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60/test Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.020
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:31:04 -0500] GET /api/am/store/v1.0/subscriptions?apiId=304ad494-308a-479b-ae7a-5ac64beffe60&offset=0&limit=25 HTTP/1.1 200 50 https://localhost:9443/devportal/apis/304ad494-308a-479b-ae7a-5ac64beffe60/test Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.016
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:03 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.004
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:03 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:03 -0500] GET /api/am/publisher/v1.0/apis?limit=10&offset=0 HTTP/1.1 200 1160 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.110
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:03 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.017
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:03 -0500] GET /api/am/publisher/v1.0/apis/2a3811af-0ada-4c74-ac63-c65d42cf82ca/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.027
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:03 -0500] GET /api/am/publisher/v1.0/apis/304ad494-308a-479b-ae7a-5ac64beffe60/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.012
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:03 -0500] GET /api/am/publisher/v1.0/apis/bacd087f-16bd-439b-ab64-d3077a078910/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.024
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:07 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.005
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:07 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a HTTP/1.1 200 2277 https://localhost:9443/publisher/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.034
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:07 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.010
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:07 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/swagger HTTP/1.1 200 3346 https://localhost:9443/publisher/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.026
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:07 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/lifecycle-state HTTP/1.1 200 283 https://localhost:9443/publisher/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.031
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:20 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/resources Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.019
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:20 -0500] GET /api/am/publisher/v1.0/throttling-policies/api?limit=25&offset=0 HTTP/1.1 200 1106 https://localhost:9443/publisher/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/resources Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.063
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:20 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/swagger HTTP/1.1 200 3346 https://localhost:9443/publisher/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/resources Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.080
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:24 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:24 -0500] GET /api/am/publisher/v1.0/apis?limit=10&offset=0 HTTP/1.1 200 1160 https://localhost:9443/publisher/apis/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.044
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:25 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.009
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:25 -0500] GET /api/am/publisher/v1.0/apis/304ad494-308a-479b-ae7a-5ac64beffe60/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.012
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:25 -0500] GET /api/am/publisher/v1.0/apis/2a3811af-0ada-4c74-ac63-c65d42cf82ca/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.016
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:25 -0500] GET /api/am/publisher/v1.0/apis/bacd087f-16bd-439b-ab64-d3077a078910/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.010
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:31 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis/304ad494-308a-479b-ae7a-5ac64beffe60/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.009
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:31 -0500] GET /api/am/publisher/v1.0/apis/304ad494-308a-479b-ae7a-5ac64beffe60 HTTP/1.1 200 1859 https://localhost:9443/publisher/apis/304ad494-308a-479b-ae7a-5ac64beffe60/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.034
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:31 -0500] GET /api/am/publisher/v1.0/apis/304ad494-308a-479b-ae7a-5ac64beffe60/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis/304ad494-308a-479b-ae7a-5ac64beffe60/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.010
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:31 -0500] GET /api/am/publisher/v1.0/apis/304ad494-308a-479b-ae7a-5ac64beffe60/swagger HTTP/1.1 200 1689 https://localhost:9443/publisher/apis/304ad494-308a-479b-ae7a-5ac64beffe60/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.026
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:31 -0500] GET /api/am/publisher/v1.0/apis/304ad494-308a-479b-ae7a-5ac64beffe60/lifecycle-state HTTP/1.1 200 283 https://localhost:9443/publisher/apis/304ad494-308a-479b-ae7a-5ac64beffe60/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.028
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:42 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.004
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:42 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:42 -0500] GET /api/am/publisher/v1.0/apis?limit=10&offset=0 HTTP/1.1 200 1160 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.068
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:43 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.009
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:43 -0500] GET /api/am/publisher/v1.0/apis/304ad494-308a-479b-ae7a-5ac64beffe60/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.013
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:43 -0500] GET /api/am/publisher/v1.0/apis/2a3811af-0ada-4c74-ac63-c65d42cf82ca/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.037
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:43 -0500] GET /api/am/publisher/v1.0/apis/bacd087f-16bd-439b-ab64-d3077a078910/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.033
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:44 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:44 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a HTTP/1.1 200 2277 https://localhost:9443/publisher/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.021
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:44 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.009
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:44 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/swagger HTTP/1.1 200 3346 https://localhost:9443/publisher/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.019
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:44 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/lifecycle-state HTTP/1.1 200 283 https://localhost:9443/publisher/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.017
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:47 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:47 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:47 -0500] GET /api/am/publisher/v1.0/apis?limit=10&offset=0 HTTP/1.1 200 1160 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.047
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:47 -0500] GET /api/am/publisher/v1.0/apis/2a3811af-0ada-4c74-ac63-c65d42cf82ca/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.009
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:32:47 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.011
